titulo,fecha,hora,resumen,contenido,categoria,autor,tags,url,fecha_extraccion,imagenes,fuente,created_at,caracteres_contenido,palabras_contenido
Puno - Puno Noticias,,,"Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/puno/,2025-09-17 12:54:30,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 12:54:30,128,20
Why a Public Figure Shouldn’t Wear Diamonds,,,"Gobernador de Puno solicita estado de emergencia por violencia en La Rinconada y Lunar de Oro			




			8 julio, 2025","Gobernador de Puno solicita estado de emergencia por violencia en La Rinconada y Lunar de Oro			




			8 julio, 2025",,,,https://punonoticias.pe/1284/,2025-09-17 12:54:32,"https://punonoticias.pe/wp-content/uploads/2025/07/517238869_1168982385257869_8893286477490996566_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/feriados-300x169.jpg",Puno Noticias,2025-09-17 12:54:32,117,19
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/8/,2025-09-17 12:54:34,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 12:54:34,140,21
Cambio sorprendente: Coronel Harvey Colchado asume la custodia de un puente en medio de crisis,,,"Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz			




			12 octubre, 2024","Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz			




			12 octubre, 2024",,,,https://punonoticias.pe/cambio-asignacion-coronel-harvey-colchado/,2025-09-17 12:54:36,"https://punonoticias.pe/wp-content/uploads/2024/10/hiroshima-300x198.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/evo-300x201.jpg",Puno Noticias,2025-09-17 12:54:36,103,16
Ministro del Interior se pronuncia sobre paro nacional de transportistas y advierte contra actos violentos,,,"Hallan feto en servicios higiénicos del terminal zonal Las Mercedes en Juliaca			




			12 mayo, 2025","Hallan feto en servicios higiénicos del terminal zonal Las Mercedes en Juliaca			




			12 mayo, 2025",,,,https://punonoticias.pe/ministro-interior-paro-nacional/,2025-09-17 12:54:37,"https://punonoticias.pe/wp-content/uploads/2025/05/Terminal-de-Juliaca-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/migraciones-300x159.jpg",Puno Noticias,2025-09-17 12:54:37,102,15
Top 5 Jewels To Upgrade Your Photoshoot Look,,,"Ministra de Cultura le responde al alcalde de Puno por no invitar a Presidenta Dina Boluarte a La Candelaria			




			26 enero, 2024","Ministra de Cultura le responde al alcalde de Puno por no invitar a Presidenta Dina Boluarte a La Candelaria			




			26 enero, 2024",,,,https://punonoticias.pe/top-5-jewels-to-upgrade-your-photoshoot-look/,2025-09-17 12:54:38,"https://punonoticias.pe/wp-content/uploads/2024/01/IMG-20240124-WA0108-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/alemania-300x201.jpg",Puno Noticias,2025-09-17 12:54:38,133,22
Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz,,,"Cascos azules permanecerán en la frontera entre Líbano e Israel pese a los ataques			




			12 octubre, 2024","Cascos azules permanecerán en la frontera entre Líbano e Israel pese a los ataques			




			12 octubre, 2024",,,,https://punonoticias.pe/habitantes-de-hiroshima-ven-un-recordatorio-importante-en-el-nobel-de-la-paz/,2025-09-17 12:54:40,"https://punonoticias.pe/wp-content/uploads/2024/10/cascos-azules-300x171.jpg, https://punonoticias.pe/wp-content/uploads/2022/02/fiona-murray-KE95wIwKp4Y-unsplash-300x200.jpg",Puno Noticias,2025-09-17 12:54:40,109,17
Alcalde de San Román exige renovar licenciamiento de la UANCV con nuevos actores para cautelar bienes municipales,,,"Perú vs. Chile: El Clásico del Pacífico se jugará en el Estadio Nacional el 15 de noviembre			




			5 noviembre, 2024","Perú vs. Chile: El Clásico del Pacífico se jugará en el Estadio Nacional el 15 de noviembre			




			5 noviembre, 2024",,,,https://punonoticias.pe/alcalde-san-roman-renovacion-licenciamiento-uancv-bienes-municipales/,2025-09-17 12:54:42,"https://punonoticias.pe/wp-content/uploads/2024/11/462743655_1092953788859945_119915264087360954_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/462776554_1092042965617694_4406879208179954750_n-300x200.jpg",Puno Noticias,2025-09-17 12:54:42,119,20
Petro ordena bombardeos contra disidentes de las FARC tras ataque con drones,,,"Cascos azules permanecerán en la frontera entre Líbano e Israel pese a los ataques			




			12 octubre, 2024","Cascos azules permanecerán en la frontera entre Líbano e Israel pese a los ataques			




			12 octubre, 2024",,,,https://punonoticias.pe/petro-bombardeos-disidencias-farc/,2025-09-17 12:54:44,"https://punonoticias.pe/wp-content/uploads/2024/10/cascos-azules-300x171.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/465763452_1069383304982728_1119216241365345330_n-300x177.jpg",Puno Noticias,2025-09-17 12:54:44,109,17
Alemania sigue como líder en la Liga de las Naciones tras su victoria y empate de Países Bajos,,,"Asociación de Víctimas Solicita Exclusión de PNP y FFAA de la Festividad de la Virgen de la Candelaria 2024 en Puno			




			26 enero, 2024","Asociación de Víctimas Solicita Exclusión de PNP y FFAA de la Festividad de la Virgen de la Candelaria 2024 en Puno			




			26 enero, 2024",,,,https://punonoticias.pe/alemania-lider-liga-naciones/,2025-09-17 12:54:45,"https://punonoticias.pe/wp-content/uploads/2024/01/421588385_887836203137440_4813217886945642767_n-300x165.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/alemania-300x201.jpg",Puno Noticias,2025-09-17 12:54:45,140,24
Internos del penal de Juliaca elaboran más de 60 mil coronas para la feria “Cárceles Productivas”,,,"Campaña de atención integral de salud infantil en San Román			




			5 noviembre, 2024","Campaña de atención integral de salud infantil en San Román			




			5 noviembre, 2024",,,,https://punonoticias.pe/feria-carceles-productivas-juliaca-venta-cirona/,2025-09-17 12:54:47,"https://punonoticias.pe/wp-content/uploads/2024/11/465579622_1069381098316282_4449798550427919555_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/297772607_10159406466707832_5586128764356078388_n-300x183.jpg",Puno Noticias,2025-09-17 12:54:47,87,13
Intervienen a pasajero con 6 kilos de cocaína en Cabanillas,,,"Produce impulsa el desarrollo de microempresarios con talleres virtuales y presenciales			




			23 octubre, 2024","Produce impulsa el desarrollo de microempresarios con talleres virtuales y presenciales			




			23 octubre, 2024",,,,https://punonoticias.pe/intervienen-pasajero-cocaina-cabanillas/,2025-09-17 12:54:49,"https://punonoticias.pe/wp-content/uploads/2024/10/464242878_1060235715897487_1366997361041730606_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464523815_1060218092565916_3057722776794282421_n-300x226.jpg",Puno Noticias,2025-09-17 12:54:49,114,14
Juliaca: Delincuentes roban vehículo en la Subida de Apacheta,,,"Caso Interoceánica Sur: Fiscal José Domingo Pérez estima que sentencia contra Alejandro Toledo se conocerá en dos semanas			




			11 octubre, 2024","Caso Interoceánica Sur: Fiscal José Domingo Pérez estima que sentencia contra Alejandro Toledo se conocerá en dos semanas			




			11 octubre, 2024",,,,https://punonoticias.pe/delincuentes-roban-vehiculo-juliaca/,2025-09-17 12:54:50,"https://punonoticias.pe/wp-content/uploads/2024/10/toledo-300x189.jpg, https://punonoticias.pe/wp-content/uploads/2025/05/Muro-de-adobe-en-Huancane-300x225.jpg",Puno Noticias,2025-09-17 12:54:50,148,21
S/ 759 millones costará el Hospital Carlos Monge Medrano de Juliaca,,,"Ministra de Cultura le responde al alcalde de Puno por no invitar a Presidenta Dina Boluarte a La Candelaria			




			26 enero, 2024","Ministra de Cultura le responde al alcalde de Puno por no invitar a Presidenta Dina Boluarte a La Candelaria			




			26 enero, 2024",,,,https://punonoticias.pe/hospital-carlos-monge-medrano-juliaca/,2025-09-17 12:54:52,"https://punonoticias.pe/wp-content/uploads/2024/01/IMG-20240124-WA0108-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/460137676_991848819648871_6225203245522019468_n-300x200.jpg",Puno Noticias,2025-09-17 12:54:52,133,22
Irán prohíbe bíperes y walkie-talkies en vuelos tras las explosiones en Líbano,,,"Personal del Centro de Salud Cono Sur en Juliaca rechaza cambio de director			




			5 noviembre, 2024","Personal del Centro de Salud Cono Sur en Juliaca rechaza cambio de director			




			5 noviembre, 2024",,,,https://punonoticias.pe/iran-prohibe-biperes-y-walkie-talkies/,2025-09-17 12:54:54,"https://punonoticias.pe/wp-content/uploads/2024/11/465926926_1069381731649552_8812607239695743488_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/462776554_1092042965617694_4406879208179954750_n-300x200.jpg",Puno Noticias,2025-09-17 12:54:54,103,16
Madre de familia pide ayuda urgente para enfrentar extraña enfermedad,,,"FBC Melgar refuerza su plantilla y proyecta cambios para la temporada 2025			




			5 noviembre, 2024","FBC Melgar refuerza su plantilla y proyecta cambios para la temporada 2025			




			5 noviembre, 2024",,,,https://punonoticias.pe/madre-pide-ayuda-enfermedad-santa-catalina/,2025-09-17 12:54:56,"https://punonoticias.pe/wp-content/uploads/2024/11/297772607_10159406466707832_5586128764356078388_n-300x183.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464242878_1060235715897487_1366997361041730606_n-300x169.jpg",Puno Noticias,2025-09-17 12:54:56,102,15
Ministra de Cultura le responde al alcalde de Puno por no invitar a Presidenta Dina Boluarte a La Candelaria,,,"Rafael Nadal anuncia su retiro del tenis profesional a los 38 años: “Mil gracias a todos”			




			11 octubre, 2024","Rafael Nadal anuncia su retiro del tenis profesional a los 38 años: “Mil gracias a todos”			




			11 octubre, 2024",,,,https://punonoticias.pe/ministra-cultura-responde-alcalde-puno-no-invitacion-presidenta-dina-boluarte-candelaria/,2025-09-17 12:54:57,"https://punonoticias.pe/wp-content/uploads/2024/10/272205853_486512026170261_5571336276157265636_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/Escenificacion-Puno-300x161.jpg",Puno Noticias,2025-09-17 12:54:57,116,19
How to choose jewelry to match your hairstyle,,,"Massimo Sandi se une a los Diablos Rojos de Juliaca para la Copa Perú			




			24 octubre, 2024","Massimo Sandi se une a los Diablos Rojos de Juliaca para la Copa Perú			




			24 octubre, 2024",,,,https://punonoticias.pe/how-to-choose-jewelry-to-match-your-hairstyle/,2025-09-17 12:54:59,"https://punonoticias.pe/wp-content/uploads/2024/10/464397369_927465706094754_3965743636163987538_n-253x300.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/462776554_1092042965617694_4406879208179954750_n-300x200.jpg",Puno Noticias,2025-09-17 12:54:59,96,17
Caso Interoceánica Sur: Fiscal José Domingo Pérez estima que sentencia contra Alejandro Toledo se conocerá en dos semanas,,,"Gobernador de Puno solicita estado de emergencia por violencia en La Rinconada y Lunar de Oro			




			8 julio, 2025","Gobernador de Puno solicita estado de emergencia por violencia en La Rinconada y Lunar de Oro			




			8 julio, 2025",,,,https://punonoticias.pe/sentencia-alejandro-toledo-caso-interoceanica/,2025-09-17 12:55:01,"https://punonoticias.pe/wp-content/uploads/2025/07/517238869_1168982385257869_8893286477490996566_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/272205853_486512026170261_5571336276157265636_n-300x200.jpg",Puno Noticias,2025-09-17 12:55:01,117,19
Inicio del Juicio Oral del Caso Cócteles: Keiko Fujimori Enfrenta Acusaciones,,,"Bolivia refuerza control militar en Desaguadero para combatir el contrabando de alimentos			




			23 octubre, 2024","Bolivia refuerza control militar en Desaguadero para combatir el contrabando de alimentos			




			23 octubre, 2024",,,,https://punonoticias.pe/inicio-juicio-oral-caso-cocteles-keiko-fujimori/,2025-09-17 12:55:03,"https://punonoticias.pe/wp-content/uploads/2024/10/464391539_1060244472563278_3258311975674989060_n-300x225.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/465713858_1069387024982356_1263863631776830126_n-1-300x183.jpg",Puno Noticias,2025-09-17 12:55:03,116,15
"Baja cobertura en vacunación infantil contra el sarampión en San Román, Juliaca",,,"Evo Morales es citado a declarar por presunto caso de “trata de menores” y “estupro”			




			12 octubre, 2024","Evo Morales es citado a declarar por presunto caso de “trata de menores” y “estupro”			




			12 octubre, 2024",,,,https://punonoticias.pe/baja-cobertura-vacunacion-sarampion-san-roman-juliaca/,2025-09-17 12:55:04,"https://punonoticias.pe/wp-content/uploads/2024/10/evo-300x201.jpg, https://punonoticias.pe/wp-content/uploads/2025/05/Muro-de-adobe-en-Huancane-300x225.jpg",Puno Noticias,2025-09-17 12:55:04,111,18
Internacional - Puno Noticias,,,"Trump lidera con 99 votos electorales frente a 27 de Harris en las elecciones de EE.UU., según proyecciones			




			5 noviembre, 2024","Trump lidera con 99 votos electorales frente a 27 de Harris en las elecciones de EE.UU., según proyecciones			




			5 noviembre, 2024",,,,https://punonoticias.pe/internacional/,2025-09-17 12:55:06,"https://punonoticias.pe/wp-content/uploads/2024/11/464720996_9041186569279273_7987910443585981300_n.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/evo.jpg",Puno Noticias,2025-09-17 12:55:06,135,21
Directiva ralentiza ejecución presupuestal en el Gobierno Regional de Puno,,,"Campaña de sensibilización ambiental en Puno busca proteger la Bahía y el Lago Titicaca en escuelas			




			28 agosto, 2024","Campaña de sensibilización ambiental en Puno busca proteger la Bahía y el Lago Titicaca en escuelas			




			28 agosto, 2024",,,,https://punonoticias.pe/normativa-ralentiza-ejecucion-presupuestal-gore-puno/,2025-09-17 12:55:07,"https://punonoticias.pe/wp-content/uploads/2024/08/457386099_834061258878885_2313299313431298920_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464391539_1060244472563278_3258311975674989060_n-300x225.jpg",Puno Noticias,2025-09-17 12:55:07,125,19
Minsa Supervisa Establecimientos de Salud en Yunguyo para Mejorar Atención Médica,,,"Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025","Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025",,,,https://punonoticias.pe/minsa-supervisa-servicios-salud-yunguyo/,2025-09-17 12:55:09,"https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima-240x300.jpeg, https://punonoticias.pe/wp-content/uploads/2024/08/457100594_903016271867690_6033807876687042105_n-300x200.jpg",Puno Noticias,2025-09-17 12:55:09,115,19
Campaña de sensibilización ambiental en Puno busca proteger la Bahía y el Lago Titicaca en escuelas,,,"Allegados del alcalde de Caracoto agreden a periodistas para evitar declaraciones sobre conflicto de terrenos			




			23 octubre, 2024","Allegados del alcalde de Caracoto agreden a periodistas para evitar declaraciones sobre conflicto de terrenos			




			23 octubre, 2024",,,,https://punonoticias.pe/campana-sensibilizacion-ambiental-puno-lago-titicaca/,2025-09-17 12:55:11,"https://punonoticias.pe/wp-content/uploads/2024/10/464306727_1060208102566915_356696237239834355_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/colchado-300x170.jpg",Puno Noticias,2025-09-17 12:55:11,136,18
Favorite fashion bloggers’ Podcasts in 2022,,,"Roban moto lineal frente a Caja Huancayo en barrio San José de Juliaca			




			7 julio, 2025","Roban moto lineal frente a Caja Huancayo en barrio San José de Juliaca			




			7 julio, 2025",,,,https://punonoticias.pe/favorite-fashion-bloggers-podcasts-in-2022/,2025-09-17 12:55:12,"https://punonoticias.pe/wp-content/uploads/2025/07/moto-300x174.jpg, https://punonoticias.pe/wp-content/uploads/2022/02/sabrianna-IK5P866QaLY-unsplash-300x200.jpg",Puno Noticias,2025-09-17 12:55:12,94,16
Muro de adobe aplasta a madre de familia en Huancané mientras vendía carne,,,"Hallan cuerpo sin vida de un joven en la Laguna Confinada de Puno			




			23 octubre, 2024","Hallan cuerpo sin vida de un joven en la Laguna Confinada de Puno			




			23 octubre, 2024",,,,https://punonoticias.pe/muro-aplasta-madre-familia-huancane/,2025-09-17 12:55:14,"https://punonoticias.pe/wp-content/uploads/2024/10/464316283_1060239312563794_3433106945760049794_n-300x225.jpg, https://punonoticias.pe/wp-content/uploads/2024/01/Puno-Minsa-supervisa-operatividad-de-diferentes-establecimientos-de-salud-en-Yunguyo-2-300x169.jpeg",Puno Noticias,2025-09-17 12:55:14,92,16
Serenazgo de San Román retira a extranjeros que pernoctaban en área verde de Juliaca,,,"Evo Morales es citado a declarar por presunto caso de “trata de menores” y “estupro”			




			12 octubre, 2024","Evo Morales es citado a declarar por presunto caso de “trata de menores” y “estupro”			




			12 octubre, 2024",,,,https://punonoticias.pe/serenazgo-retira-extranjeros-area-verde-juliaca/,2025-09-17 12:55:16,"https://punonoticias.pe/wp-content/uploads/2024/10/evo-300x201.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-300x168.jpg",Puno Noticias,2025-09-17 12:55:16,111,18
Hallan camioneta desmantelada tras ser reportada como robada en Puno,,,"Antamina lanza nueva convocatoria de trabajo en octubre 2024 con altos sueldos: ¡Postula ahora!			




			11 octubre, 2024","Antamina lanza nueva convocatoria de trabajo en octubre 2024 con altos sueldos: ¡Postula ahora!			




			11 octubre, 2024",,,,https://punonoticias.pe/hallan-camioneta-desmantelada-puno-juliaca/,2025-09-17 12:55:18,"https://punonoticias.pe/wp-content/uploads/2024/10/Antamina-300x133.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/297772607_10159406466707832_5586128764356078388_n-300x183.jpg",Puno Noticias,2025-09-17 12:55:18,122,17
Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable,,,"Ministra de Cultura le responde al alcalde de Puno por no invitar a Presidenta Dina Boluarte a La Candelaria			




			26 enero, 2024","Ministra de Cultura le responde al alcalde de Puno por no invitar a Presidenta Dina Boluarte a La Candelaria			




			26 enero, 2024",,,,https://punonoticias.pe/suspenden-atencion-hospital-carlos-monge-juliaca/,2025-09-17 12:55:19,"https://punonoticias.pe/wp-content/uploads/2024/01/IMG-20240124-WA0108-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/465750883_1069380541649671_6891369543644089423_n-300x226.jpg",Puno Noticias,2025-09-17 12:55:19,133,22
Nacional - Puno Noticias,,,"Congreso promulga Nuevo Código Procesal Constitucional con cambios en el Tribunal Constitucional			




			5 noviembre, 2024","Congreso promulga Nuevo Código Procesal Constitucional con cambios en el Tribunal Constitucional			




			5 noviembre, 2024",,,,https://punonoticias.pe/nacional/,2025-09-17 12:55:21,"https://punonoticias.pe/wp-content/uploads/2024/11/460137676_991848819648871_6225203245522019468_n-1024x682.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/465768280_18469368790053488_6711065373174417287_n-768x512.jpg",Puno Noticias,2025-09-17 12:55:21,124,15
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/3/,2025-09-17 12:55:23,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 12:55:23,140,21
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/6/,2025-09-17 12:55:25,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 12:55:25,140,21
Presidente de la ANFP ratifica a Ricardo Gareca tras derrota de Chile ante Brasil por Eliminatorias,,,"Maduro pide a los “milicianos” indígenas estar “bien armados” para defender “la paz”			




			12 octubre, 2024","Maduro pide a los “milicianos” indígenas estar “bien armados” para defender “la paz”			




			12 octubre, 2024",,,,https://punonoticias.pe/presidente-anfp-ratifica-ricardo-gareca-chile/,2025-09-17 12:55:27,"https://punonoticias.pe/wp-content/uploads/2024/10/nicolas-maduro-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464330478_927407952767196_8520293722278963400_n-300x300.jpg",Puno Noticias,2025-09-17 12:55:27,111,16
