titulo,fecha,hora,resumen,contenido,categoria,autor,tags,url,fecha_extraccion,imagenes,fuente,created_at,caracteres_contenido,palabras_contenido
Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz,,,"Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025","Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025",,,,https://punonoticias.pe/habitantes-de-hiroshima-ven-un-recordatorio-importante-en-el-nobel-de-la-paz/,2025-09-14 14:47:15,"https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima-240x300.jpeg, https://punonoticias.pe/wp-content/uploads/2024/10/nicolas-maduro-300x200.jpg",Puno Noticias,2025-09-14 14:47:15,115,19
Favorite fashion bloggers’ Podcasts in 2022,,,"Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025","Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025",,,,https://punonoticias.pe/favorite-fashion-bloggers-podcasts-in-2022/,2025-09-14 14:47:17,"https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima-240x300.jpeg, https://punonoticias.pe/wp-content/uploads/2024/10/cascos-azules-300x171.jpg",Puno Noticias,2025-09-14 14:47:17,115,19
Accidente en vía Phara – Aporoma deja varios heridos tras caída de camioneta a un abismo,,,"Internos del penal de Juliaca elaboran más de 60 mil coronas para la feria “Cárceles Productivas”			




			23 octubre, 2024","Internos del penal de Juliaca elaboran más de 60 mil coronas para la feria “Cárceles Productivas”			




			23 octubre, 2024",,,,https://punonoticias.pe/accidente-phara-aporoma-heridos-sandia/,2025-09-14 14:47:19,"https://punonoticias.pe/wp-content/uploads/2024/10/464389347_1060217822565943_8832570889195979962_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2022/02/luisana-galicia-lR2a23wy3PA-unsplash-300x200.jpg",Puno Noticias,2025-09-14 14:47:19,124,19
Goleadores de COPA PERÚ: Uscamayta se destaca en la cima,,,"Congreso promulga Nuevo Código Procesal Constitucional con cambios en el Tribunal Constitucional			




			5 noviembre, 2024","Congreso promulga Nuevo Código Procesal Constitucional con cambios en el Tribunal Constitucional			




			5 noviembre, 2024",,,,https://punonoticias.pe/copaperu-goleadores-uscamayta/,2025-09-14 14:47:21,"https://punonoticias.pe/wp-content/uploads/2024/11/460137676_991848819648871_6225203245522019468_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/mininter-300x201.jpg",Puno Noticias,2025-09-14 14:47:21,124,15
Denuncian presunto caso de feminicidio en Juliaca tras la muerte de Jessica Merma Ventura,,,"Rafael Nadal anuncia su retiro del tenis profesional a los 38 años: “Mil gracias a todos”			




			11 octubre, 2024","Rafael Nadal anuncia su retiro del tenis profesional a los 38 años: “Mil gracias a todos”			




			11 octubre, 2024",,,,https://punonoticias.pe/denuncian-presunto-feminicidio-juliaca-jessica-merma/,2025-09-14 14:47:22,"https://punonoticias.pe/wp-content/uploads/2024/10/272205853_486512026170261_5571336276157265636_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/gareca-01-300x170.jpg",Puno Noticias,2025-09-14 14:47:22,116,19
Roban moto lineal frente a Caja Huancayo en barrio San José de Juliaca,,,"Directiva ralentiza ejecución presupuestal en el Gobierno Regional de Puno			




			5 noviembre, 2024","Directiva ralentiza ejecución presupuestal en el Gobierno Regional de Puno			




			5 noviembre, 2024",,,,https://punonoticias.pe/robo-moto-lineal-caja-huancayo-san-jose-puno/,2025-09-14 14:47:24,"https://punonoticias.pe/wp-content/uploads/2024/11/465763452_1069383304982728_1119216241365345330_n-300x177.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/moto-300x174.jpg",Puno Noticias,2025-09-14 14:47:24,102,13
Hallan feto en servicios higiénicos del terminal zonal Las Mercedes en Juliaca,,,"Alemania sigue como líder en la Liga de las Naciones tras su victoria y empate de Países Bajos			




			11 octubre, 2024","Alemania sigue como líder en la Liga de las Naciones tras su victoria y empate de Países Bajos			




			11 octubre, 2024",,,,https://punonoticias.pe/hallazgo-feto-terminal-las-mercedes-juliaca/,2025-09-14 14:47:26,"https://punonoticias.pe/wp-content/uploads/2024/10/alemania-300x201.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464242878_1060235715897487_1366997361041730606_n-300x169.jpg",Puno Noticias,2025-09-14 14:47:26,121,21
Alcalde de San Román exige renovar licenciamiento de la UANCV con nuevos actores para cautelar bienes municipales,,,"Municipio de San Román clausura cantinas ilegales y licorería cerca del hospital Carlos Monge Medrano			




			28 agosto, 2024","Municipio de San Román clausura cantinas ilegales y licorería cerca del hospital Carlos Monge Medrano			




			28 agosto, 2024",,,,https://punonoticias.pe/alcalde-san-roman-renovacion-licenciamiento-uancv-bienes-municipales/,2025-09-14 14:47:28,"https://punonoticias.pe/wp-content/uploads/2024/08/457100594_903016271867690_6033807876687042105_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/cascos-azules-300x171.jpg",Puno Noticias,2025-09-14 14:47:28,127,18
Perú vs. Uruguay: Alineaciones confirmadas para el duelo clave de las Eliminatorias 2026,,,"Internos del penal de Juliaca elaboran más de 60 mil coronas para la feria “Cárceles Productivas”			




			23 octubre, 2024","Internos del penal de Juliaca elaboran más de 60 mil coronas para la feria “Cárceles Productivas”			




			23 octubre, 2024",,,,https://punonoticias.pe/alineacion-peru-vs-uruguay-eliminatorias-2026/,2025-09-14 14:47:29,"https://punonoticias.pe/wp-content/uploads/2024/10/464389347_1060217822565943_8832570889195979962_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/465763452_1069383304982728_1119216241365345330_n-300x177.jpg",Puno Noticias,2025-09-14 14:47:29,124,19
Petro ordena bombardeos contra disidentes de las FARC tras ataque con drones,,,"Asociación de Víctimas Solicita Exclusión de PNP y FFAA de la Festividad de la Virgen de la Candelaria 2024 en Puno			




			26 enero, 2024","Asociación de Víctimas Solicita Exclusión de PNP y FFAA de la Festividad de la Virgen de la Candelaria 2024 en Puno			




			26 enero, 2024",,,,https://punonoticias.pe/petro-bombardeos-disidencias-farc/,2025-09-14 14:47:31,"https://punonoticias.pe/wp-content/uploads/2024/01/421588385_887836203137440_4813217886945642767_n-300x165.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/465662378_1069386184982440_1215384683518247305_n-300x225.jpg",Puno Noticias,2025-09-14 14:47:31,140,24
Madre de familia pide ayuda urgente para enfrentar extraña enfermedad,,,"Favorite fashion bloggers’ Podcasts in 2022			




			10 marzo, 2022","Favorite fashion bloggers’ Podcasts in 2022			




			10 marzo, 2022",,,,https://punonoticias.pe/madre-pide-ayuda-enfermedad-santa-catalina/,2025-09-14 14:47:33,"https://punonoticias.pe/wp-content/uploads/2022/02/eric-fung-Z0GZrpwcc5Y-unsplash-1-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464411561_1060216609232731_2387538404152953611_n-300x200.jpg",Puno Noticias,2025-09-14 14:47:33,68,9
"Baja cobertura en vacunación infantil contra el sarampión en San Román, Juliaca",,,"Caso Interoceánica Sur: Fiscal José Domingo Pérez estima que sentencia contra Alejandro Toledo se conocerá en dos semanas			




			11 octubre, 2024","Caso Interoceánica Sur: Fiscal José Domingo Pérez estima que sentencia contra Alejandro Toledo se conocerá en dos semanas			




			11 octubre, 2024",,,,https://punonoticias.pe/baja-cobertura-vacunacion-sarampion-san-roman-juliaca/,2025-09-14 14:47:35,"https://punonoticias.pe/wp-content/uploads/2024/10/toledo-300x189.jpg, https://punonoticias.pe/wp-content/uploads/2024/06/448068807_971657711421955_3571629625454854637_n-300x169.jpg",Puno Noticias,2025-09-14 14:47:35,148,21
Municipalidad de Puno avanza en la organización de la Feria Internacional del Libro para noviembre,,,"Dina Boluarte anuncia medidas contra extorsionadores y refuerza la seguridad en Perú			




			5 noviembre, 2024","Dina Boluarte anuncia medidas contra extorsionadores y refuerza la seguridad en Perú			




			5 noviembre, 2024",,,,https://punonoticias.pe/feria-internacional-libro-puno-noviembre-2024/,2025-09-14 14:47:36,"https://punonoticias.pe/wp-content/uploads/2024/11/465768280_18469368790053488_6711065373174417287_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/08/457100594_903016271867690_6033807876687042105_n-300x200.jpg",Puno Noticias,2025-09-14 14:47:36,112,15
Campaña de sensibilización ambiental en Puno busca proteger la Bahía y el Lago Titicaca en escuelas,,,"Muro de adobe aplasta a madre de familia en Huancané mientras vendía carne			




			12 mayo, 2025","Muro de adobe aplasta a madre de familia en Huancané mientras vendía carne			




			12 mayo, 2025",,,,https://punonoticias.pe/campana-sensibilizacion-ambiental-puno-lago-titicaca/,2025-09-14 14:47:38,"https://punonoticias.pe/wp-content/uploads/2025/05/Muro-de-adobe-en-Huancane-300x225.jpg, https://punonoticias.pe/wp-content/uploads/2024/08/457100594_903016271867690_6033807876687042105_n-300x200.jpg",Puno Noticias,2025-09-14 14:47:38,98,16
Allegados del alcalde de Caracoto agreden a periodistas para evitar declaraciones sobre conflicto de terrenos,,,"Intervienen a pasajero con 6 kilos de cocaína en Cabanillas			




			5 noviembre, 2024","Intervienen a pasajero con 6 kilos de cocaína en Cabanillas			




			5 noviembre, 2024",,,,https://punonoticias.pe/agresion-prensa-alcalde-caracoto/,2025-09-14 14:47:40,"https://punonoticias.pe/wp-content/uploads/2024/11/465662378_1069386184982440_1215384683518247305_n-300x225.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/mininter-300x201.jpg",Puno Noticias,2025-09-14 14:47:40,87,13
Municipio de San Román clausura cantinas ilegales y licorería cerca del hospital Carlos Monge Medrano,,,"Desfile cívico-militar celebra el 98° aniversario de la Provincia de San Román en Juliaca			




			23 octubre, 2024","Desfile cívico-militar celebra el 98° aniversario de la Provincia de San Román en Juliaca			




			23 octubre, 2024",,,,https://punonoticias.pe/municipio-san-roman-clausura-cantinas-licoreria-hospital/,2025-09-14 14:47:42,"https://punonoticias.pe/wp-content/uploads/2024/10/464411561_1060216609232731_2387538404152953611_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/evo-300x201.jpg",Puno Noticias,2025-09-14 14:47:42,116,17
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/2/,2025-09-14 14:47:43,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-14 14:47:43,140,21
Siete delincuentes fuertemente armados asaltan vivienda en el sector de la salida a Arequipa,,,"know your Worst Enemies: Fake Jewelry sellers			




			10 marzo, 2022","know your Worst Enemies: Fake Jewelry sellers			




			10 marzo, 2022",,,,https://punonoticias.pe/asalto-vivienda-juliaca-puno/,2025-09-14 14:47:45,"https://punonoticias.pe/wp-content/uploads/2022/02/pexels-ari-roberts-9637587-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/297772607_10159406466707832_5586128764356078388_n-300x183.jpg",Puno Noticias,2025-09-14 14:47:45,70,10
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/3/,2025-09-14 14:47:47,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-14 14:47:47,140,21
Dina Boluarte anuncia medidas contra extorsionadores y refuerza la seguridad en Perú,,,"Petro ordena bombardeos contra disidentes de las FARC tras ataque con drones			




			12 octubre, 2024","Petro ordena bombardeos contra disidentes de las FARC tras ataque con drones			




			12 octubre, 2024",,,,https://punonoticias.pe/dina-boluarte-congelamiento-cuentas-extorsionadores/,2025-09-14 14:47:49,"https://punonoticias.pe/wp-content/uploads/2024/10/gustavo-petro-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/cascos-azules-300x171.jpg",Puno Noticias,2025-09-14 14:47:49,103,15
know your Worst Enemies: Fake Jewelry sellers,,,"Azángaro: Dictan 09 meses de prisión preventiva en contra sujeto acusado de abusar sexualmente a una menor de edad			




			23 octubre, 2024","Azángaro: Dictan 09 meses de prisión preventiva en contra sujeto acusado de abusar sexualmente a una menor de edad			




			23 octubre, 2024",,,,https://punonoticias.pe/know-your-worst-enemies-fake-jewelry-sellers/,2025-09-14 14:47:51,"https://punonoticias.pe/wp-content/uploads/2024/10/464495619_1060248745896184_7536508636299143161_n-1-300x171.jpg, https://punonoticias.pe/wp-content/uploads/2022/02/luisana-galicia-lR2a23wy3PA-unsplash-300x200.jpg",Puno Noticias,2025-09-14 14:47:51,141,22
Hallan camioneta desmantelada tras ser reportada como robada en Puno,,,"Campaña de sensibilización ambiental en Puno busca proteger la Bahía y el Lago Titicaca en escuelas			




			28 agosto, 2024","Campaña de sensibilización ambiental en Puno busca proteger la Bahía y el Lago Titicaca en escuelas			




			28 agosto, 2024",,,,https://punonoticias.pe/hallan-camioneta-desmantelada-puno-juliaca/,2025-09-14 14:47:52,"https://punonoticias.pe/wp-content/uploads/2024/08/457386099_834061258878885_2313299313431298920_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/gustavo-petro-300x200.jpg",Puno Noticias,2025-09-14 14:47:52,125,19
Masterpiece Collection unveiled in Europe,,,"Gobernador de Puno solicita estado de emergencia por violencia en La Rinconada y Lunar de Oro			




			8 julio, 2025","Gobernador de Puno solicita estado de emergencia por violencia en La Rinconada y Lunar de Oro			




			8 julio, 2025",,,,https://punonoticias.pe/masterpiece-collection-unveiled-in-europe/,2025-09-14 14:47:54,"https://punonoticias.pe/wp-content/uploads/2025/07/517238869_1168982385257869_8893286477490996566_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2022/02/jess-harper-sunday-bLkj9eNhW90-unsplash-300x200.jpg",Puno Noticias,2025-09-14 14:47:54,117,19
FBC Melgar refuerza su plantilla y proyecta cambios para la temporada 2025,,,"Madre de familia pide ayuda urgente para enfrentar extraña enfermedad			




			23 octubre, 2024","Madre de familia pide ayuda urgente para enfrentar extraña enfermedad			




			23 octubre, 2024",,,,https://punonoticias.pe/fbc-melgar-refuerzos-temporada-2025/,2025-09-14 14:47:56,"https://punonoticias.pe/wp-content/uploads/2024/10/464328238_1060217585899300_864334323803023676_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/517161297_1248692970385093_4225458767107482948_n-300x169.jpg",Puno Noticias,2025-09-14 14:47:56,96,13
Azángaro: Dictan 09 meses de prisión preventiva en contra sujeto acusado de abusar sexualmente a una menor de edad,,,"Personal del Centro de Salud Cono Sur en Juliaca rechaza cambio de director			




			5 noviembre, 2024","Personal del Centro de Salud Cono Sur en Juliaca rechaza cambio de director			




			5 noviembre, 2024",,,,https://punonoticias.pe/azangaro-violacion-menor-prision-preventiva/,2025-09-14 14:47:58,"https://punonoticias.pe/wp-content/uploads/2024/11/465926926_1069381731649552_8812607239695743488_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/hiroshima-300x198.jpg",Puno Noticias,2025-09-14 14:47:58,103,16
Bolivia refuerza control militar en Desaguadero para combatir el contrabando de alimentos,,,"Desfile cívico-militar celebra el 98° aniversario de la Provincia de San Román en Juliaca			




			23 octubre, 2024","Desfile cívico-militar celebra el 98° aniversario de la Provincia de San Román en Juliaca			




			23 octubre, 2024",,,,https://punonoticias.pe/bolivia-refuerza-control-militar-en-desaguadero-para-combatir-contrabando/,2025-09-14 14:47:59,"https://punonoticias.pe/wp-content/uploads/2024/10/464411561_1060216609232731_2387538404152953611_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/gareca-01-300x170.jpg",Puno Noticias,2025-09-14 14:47:59,116,17
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/4/,2025-09-14 14:48:01,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-14 14:48:01,140,21
Top 5 Jewels To Upgrade Your Photoshoot Look,,,"Campaña de atención integral de salud infantil en San Román			




			5 noviembre, 2024","Campaña de atención integral de salud infantil en San Román			




			5 noviembre, 2024",,,,https://punonoticias.pe/top-5-jewels-to-upgrade-your-photoshoot-look/,2025-09-14 14:48:03,"https://punonoticias.pe/wp-content/uploads/2024/11/465579622_1069381098316282_4449798550427919555_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/462160484_1076275887841150_1879914696322837522_n-300x200.jpg",Puno Noticias,2025-09-14 14:48:03,87,13
Muro de adobe aplasta a madre de familia en Huancané mientras vendía carne,,,"Alcalde de San Román exige renovar licenciamiento de la UANCV con nuevos actores para cautelar bienes municipales			




			28 agosto, 2024","Alcalde de San Román exige renovar licenciamiento de la UANCV con nuevos actores para cautelar bienes municipales			




			28 agosto, 2024",,,,https://punonoticias.pe/muro-aplasta-madre-familia-huancane/,2025-09-14 14:48:05,"https://punonoticias.pe/wp-content/uploads/2024/08/457313944_902966598539324_3958387796226303952_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/cascos-azules-300x171.jpg",Puno Noticias,2025-09-14 14:48:05,139,20
Congreso promulga Nuevo Código Procesal Constitucional con cambios en el Tribunal Constitucional,,,"Alemania sigue como líder en la Liga de las Naciones tras su victoria y empate de Países Bajos			




			11 octubre, 2024","Alemania sigue como líder en la Liga de las Naciones tras su victoria y empate de Países Bajos			




			11 octubre, 2024",,,,https://punonoticias.pe/nuevo-codigo-procesal-constitucional-peru/,2025-09-14 14:48:07,"https://punonoticias.pe/wp-content/uploads/2024/10/alemania-300x201.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima-240x300.jpeg",Puno Noticias,2025-09-14 14:48:07,121,21
Antamina lanza nueva convocatoria de trabajo en octubre 2024 con altos sueldos: ¡Postula ahora!,,,"Denuncian presunto caso de feminicidio en Juliaca tras la muerte de Jessica Merma Ventura			




			5 noviembre, 2024","Denuncian presunto caso de feminicidio en Juliaca tras la muerte de Jessica Merma Ventura			




			5 noviembre, 2024",,,,https://punonoticias.pe/convocatoria-trabajo-antamina-octubre-2024/,2025-09-14 14:48:08,"https://punonoticias.pe/wp-content/uploads/2024/11/465750883_1069380541649671_6891369543644089423_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2024/06/448068807_971657711421955_3571629625454854637_n-300x169.jpg",Puno Noticias,2025-09-14 14:48:08,117,17
Massimo Sandi se une a los Diablos Rojos de Juliaca para la Copa Perú,,,"Dos muertes maternas en partos domiciliarios en Puno esta semana generan alerta en la región			




			23 octubre, 2024","Dos muertes maternas en partos domiciliarios en Puno esta semana generan alerta en la región			




			23 octubre, 2024",,,,https://punonoticias.pe/massimo-sandi-diablos-rojos-juliaca/,2025-09-14 14:48:10,"https://punonoticias.pe/wp-content/uploads/2024/10/464316832_1060245155896543_5790530970068114772_n-300x168.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/migraciones-300x159.jpg",Puno Noticias,2025-09-14 14:48:10,119,18
Gobernador de Puno solicita estado de emergencia por violencia en La Rinconada y Lunar de Oro,,,"FBC Melgar refuerza su plantilla y proyecta cambios para la temporada 2025			




			5 noviembre, 2024","FBC Melgar refuerza su plantilla y proyecta cambios para la temporada 2025			




			5 noviembre, 2024",,,,https://punonoticias.pe/estado-emergencia-violencia-puno/,2025-09-14 14:48:12,"https://punonoticias.pe/wp-content/uploads/2024/11/297772607_10159406466707832_5586128764356078388_n-300x183.jpg, https://punonoticias.pe/wp-content/uploads/2022/02/fiona-murray-KE95wIwKp4Y-unsplash-300x200.jpg",Puno Noticias,2025-09-14 14:48:12,102,15
Caso Interoceánica Sur: Fiscal José Domingo Pérez estima que sentencia contra Alejandro Toledo se conocerá en dos semanas,,,"Impresionante escenificación de la salida de Manco Cápac y Mama Ocllo en Puno			




			5 noviembre, 2024","Impresionante escenificación de la salida de Manco Cápac y Mama Ocllo en Puno			




			5 noviembre, 2024",,,,https://punonoticias.pe/sentencia-alejandro-toledo-caso-interoceanica/,2025-09-14 14:48:14,"https://punonoticias.pe/wp-content/uploads/2024/11/Escenificacion-Puno-300x161.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/nicolas-maduro-300x200.jpg",Puno Noticias,2025-09-14 14:48:14,105,16
